route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/82__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/16__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/92__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/139__SV1UISU,PAR,1,SV1UISU,[@124.0.92281033@]SILVER WEEKEND 31
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/126__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 2
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/39__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/68__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/42__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/66__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/145__SV1UISU,PAR,1,SV1UISU,[@124.0.92281033@]SILVER WEEKEND 31
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/124__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 2
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/47__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/81__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/15__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/70__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/135__SV1UISU,PAR,1,SV1UISU,[@124.0.92281033@]SILVER WEEKEND 31
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/119__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 2
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/24__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/87__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/27__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92281033@]130S SILVER WEEKEND 3
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/75__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 1
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/142__SV1UISU,PAR,1,SV1UISU,[@124.0.92281033@]SILVER WEEKEND 31
SILVER SUNDAY,SV1UISU,[@124.0.92281033@][1484346076492]/115__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92281033@]130N SILVER WEEKEND 2
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/10__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/86__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/20__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/95__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/23__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/97__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/13__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/76__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/26__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/75__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/11__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/71__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/21__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/92__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/5__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/80__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/2__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/70__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/4__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/72__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/22__SV1UISU,Vet-Med,1,SV1UISU,[@124.0.92286725@]130S SILVER EVENING 3
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/88__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 1
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/164__SV1UISU,PAR,1,SV1UISU,[@124.0.92286725@]SILVER 121
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/107__SV1UISU,Lincoln Square,0,SV1UISU,[@124.0.92286725@]130N SILVER EVENING 2
SILVER EVENING SUNDAY,SV1UISU,[@124.0.92286725@][1484347296458]/170__SV1UISU,PAR,1,SV1UISU,[@124.0.92286725@]SILVER 121
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1][1381243333946]/1__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]1
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/40__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/11__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/28__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/6__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/26__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/13__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/31__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/12__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/33__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/15__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/38__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/21__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/30__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/1__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/25__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/17__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/34__L2SU,Champaign Walmart,0,L2SU,[@15.0.71205318@]30NIT->BB
LAVENDER SUNDAY,L2SU,[@15.0.71205318@][1381241976567]/7__L2SU,Illinois Terminal,1,L2SU,[@15.0.71205318@]30SBB->IT
BROWN,BB1 MF,[@15.0.61662606@][20][1329164548772]/34__BB1_MF,Round Barn Road,1,BB1 MF,[@15.0.61662606@]754
BROWN,BB1 MF,[@15.0.61662606@][20][1329164103357]/3__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]591
BROWN,BB1 MF,[@15.0.61662606@][20][1329164483927]/31__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]593
BROWN,BB1 MF,[@15.0.61662606@][20][1329164155233]/6__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]11
BROWN,BB1 MF,[@2.0.80548152@][12][1425571864566]/1__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@2.0.80548152@][12][1425572286750]/19__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@2.0.80548152@][12][1425572286750]/21__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@2.0.80548152@][12][1425572286750]/23__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@2.0.80548152@][12][1425572286750]/25__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@15.0.61662606@][20][1329164126655]/4__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]11
BROWN,BB1 MF,[@2.0.80548152@][12][1425572294334]/29__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@2.0.80548152@][12][1425572294334]/31__BB1_MF,Parkland College,1,BB1 MF,[@15.0.61662606@]366
BROWN,BB1 MF,[@2.0.80548152@][12][1425571905552]/18__BB1_MF,Transit Plaza,1,BB1 MF,[@15.0.61662606@]138
GREEN ALT,GN8 BACKUP,[@2.0.84887452@][1455575490653]/18__GN8_BACKUP,Race & Iowa,1,GN8 BACKUP,[@2.0.84887452@]GREEN 2
ORANGE ALT,GN8 BACKUP,[@15.0.69155236@][4][1368640131908]/7__GN8_BACKUP,Fairlawn & Vine,1,GN8 BACKUP,[@15.0.69155236@]57
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/85__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]5
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/84__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/13__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/83__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/29__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/69__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/28__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/54__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/4__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/52__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/27__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/77__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/2__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/43__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/5__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/47__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/39__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/50__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/24__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/70__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/19__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/60__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/20__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/62__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/42__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/82__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/41__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/79__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/11__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/46__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/6__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/75__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/7__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/81__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/36__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/49__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/14__I1UISU,Transit Plaza,1,I1UISU,[@124.0.92244155@]ILLINI LIMITED WEEKEND 845
ILLINI LIMITED SUNDAY,I1UISU,[@124.0.92244155@][1484326924131]/64__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92244155@]22N ILLINI LIMITED WEEKEND
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/275__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/179__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/351__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/92__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/233__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/96__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/298__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/33__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/209__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/118__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/349__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/154__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/218__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/25__I1UISU,Lincoln & Killarney,0,I1UISU,[@124.0.92263401@]220N ILLINI 10
ILLINI EVENING SUNDAY,I1UISU,[@124.0.92263401@][1484328944432]/272__I1UISU,PAR,1,I1UISU,[@124.0.92263401@]220S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1248458288312]/2__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,ILLINI 47
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/1__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/138__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/9__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/146__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/17__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/154__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/25__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/162__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/33__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/170__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/41__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/178__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/49__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/186__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/57__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,22N ILLINI 10
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/194__I3_UIMTH,PAR,1,I3 UIMTH,22S ILLINI 20
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1238430123625]/65__I3_UIMTH,Lincoln & Anthony,0,I3 UIMTH,[@15.0.63192528@]43
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1238430887312]/202__I3_UIMTH,PAR,1,I3 UIMTH,[@15.0.68513188@]4
ILLINI,I3 UIMTH,[@7.0.41200832@][1][1249401264125]/0__I3_UIMTH,Lincoln & Anthony,0,I3 UIMTH,[@15.0.63192528@]43
ILLINI,I3 UIMTH,[@7.0.41200832@][2][1249401318109]/5__I3_UIMTH,PAR,1,I3 UIMTH,[@15.0.68513188@]4
ILLINI EVENING,I3 UIMTH,[@7.0.41950648@][1244056065453]/81__I3_UIMTH,Lincoln & Killarney,0,I3 UIMTH,220N ILLINI 10
LAVENDER,Y3 NONUIMF,[@15.0.63192662@][2][1343847939085]/0__Y3_NONUIMF,Illinois Terminal,1,Y3 NONUIMF,ORB4PO
LAVENDER,Y3 NONUIMF,[@15.0.63192662@][2][1334590281857]/9__Y3_NONUIMF,Illinois Terminal,1,Y3 NONUIMF,[@15.0.63192662@]604
YELLOW,Y3 NONUIMF,[@14.0.56288722@][2][1305734327943]/0__Y3_NONUIMF,Savoy Walmart,1,Y3 NONUIMF,1S YELLOW 19
YELLOW,Y3 NONUIMF,[@14.0.56288722@][1][1303750444036]/6__Y3_NONUIMF,Illinois Terminal,0,Y3 NONUIMF,YELLOW 6
YELLOWHOPPER,Y3 NONUIMF,[@15.0.63189099@][1][1340890092794]/0__Y3_NONUIMF,Illinois Terminal,0,Y3 NONUIMF,YELLOWHOPPER 23
YELLOW,Y3 NONUIMF,[@14.0.56288722@][2][1303763269813]/5__Y3_NONUIMF,Savoy Walmart,1,Y3 NONUIMF,YELLOW 4
YELLOW,Y3 NONUIMF,[@14.0.56288722@][1][1303750444036]/9__Y3_NONUIMF,Illinois Terminal,0,Y3 NONUIMF,YELLOW 6
